timestamps,TP9,AF7,AF8,TP10,Right AUX
1587019727.600,-6.348,34.180,37.109,-12.207,7.324
1587019727.604,46.875,30.273,35.156,30.762,-41.504
1587019727.608,84.473,33.691,34.180,70.801,17.090
1587019727.612,32.715,37.598,34.668,33.203,44.434
1587019727.615,-9.766,36.621,35.645,-11.230,56.152
1587019727.619,29.297,35.156,31.738,16.113,72.266
1587019727.623,83.008,35.156,27.832,70.312,66.895
1587019727.627,53.711,35.156,30.273,56.641,88.379
1587019727.631,-3.418,35.645,39.062,2.441,18.066
1587019727.635,17.578,38.574,37.598,9.766,0.488
1587019727.639,78.613,38.086,29.297,61.523,80.566
1587019727.643,76.660,38.086,36.133,66.406,46.875
1587019727.647,16.113,41.992,44.434,17.090,30.273
1587019727.651,0.488,38.574,39.062,1.953,7.812
1587019727.655,62.500,32.715,31.250,52.246,9.766
1587019727.658,92.285,33.691,30.273,80.078,45.898
1587019727.662,36.133,37.109,35.645,39.062,69.824
1587019727.666,4.883,39.062,38.086,7.324,55.176
1587019727.670,49.805,37.598,34.180,44.922,35.156
1587019727.674,90.820,35.156,31.738,86.426,53.223
1587019727.678,51.758,32.715,35.645,54.688,38.086
1587019727.682,-1.465,34.180,36.621,7.812,11.230
1587019727.686,22.949,36.133,31.250,26.855,12.695
1587019727.690,81.543,36.621,29.297,76.660,67.871
1587019727.694,71.777,38.574,30.762,63.477,58.105
1587019727.697,11.719,38.574,31.250,7.324,25.879
1587019727.701,20.996,36.133,28.809,3.906,28.320
1587019727.705,93.262,33.691,26.367,56.152,60.547
1587019727.709,83.008,32.715,29.297,64.453,38.086
1587019727.713,8.301,32.227,33.691,14.160,14.648
1587019727.717,-1.953,29.785,36.133,0.488,48.828
1587019727.721,56.641,27.832,33.691,49.316,15.137
1587019727.725,80.566,28.320,33.691,78.125,35.156
1587019727.729,15.625,32.715,38.574,36.621,56.152
1587019727.733,-26.367,34.668,38.086,-3.906,26.367
1587019727.737,23.926,33.203,33.691,26.855,51.270
1587019727.740,68.848,33.691,32.715,71.777,27.344
1587019727.744,29.785,36.621,32.715,42.480,21.973
1587019727.748,-23.926,36.133,32.227,-8.789,45.898
1587019727.752,0.000,29.785,31.738,1.953,17.578
1587019727.756,65.918,24.902,31.250,53.711,36.621
1587019727.760,59.082,28.320,34.668,52.246,75.684
1587019727.764,-1.465,33.203,37.109,-0.488,53.223
1587019727.768,-2.441,29.785,35.645,-2.441,18.555
1587019727.772,60.059,26.855,33.691,49.316,33.691
1587019727.776,83.496,29.785,37.109,64.941,37.109
1587019727.780,25.391,33.691,41.016,19.531,41.504
1587019727.783,-0.977,36.133,39.062,-6.836,18.555
1587019727.787,59.082,36.133,35.645,37.109,9.766
1587019727.791,88.379,37.598,31.250,75.684,-15.137
1587019727.795,41.016,41.992,34.180,41.016,5.859
1587019727.799,5.371,45.898,39.062,2.930,38.574
1587019727.803,41.992,41.992,35.156,31.250,24.414
1587019727.807,86.426,35.645,34.180,79.590,51.758
1587019727.811,48.828,39.062,38.574,62.988,95.215
1587019727.815,-7.324,40.527,41.504,11.230,64.941
1587019727.819,15.137,36.621,37.598,20.996,-21.973
1587019727.822,74.707,32.715,33.691,74.219,-51.270
1587019727.826,62.988,35.156,36.621,72.266,0.488
1587019727.830,1.465,40.527,40.039,22.949,19.043
1587019727.834,2.441,39.062,35.645,15.137,-18.066
1587019727.838,62.012,34.668,30.762,63.477,-20.996
1587019727.842,79.590,36.133,32.227,82.520,15.137
1587019727.846,24.902,38.574,34.180,33.691,-2.930
1587019727.850,-8.301,39.062,37.109,5.371,-4.395
1587019727.854,40.039,37.109,37.109,46.875,24.902
1587019727.858,89.844,36.621,37.598,83.984,26.367
1587019727.862,47.363,37.598,37.598,50.293,-13.672
1587019727.865,0.977,37.109,34.180,8.301,-8.301
1587019727.869,35.645,38.574,30.273,32.715,18.066
1587019727.873,87.891,38.574,28.320,83.984,-0.488
1587019727.877,63.477,37.598,29.297,71.777,41.016
1587019727.881,3.906,40.039,35.156,21.973,33.691
1587019727.885,16.113,38.574,37.109,21.973,-7.324
1587019727.889,80.566,35.156,38.574,73.242,27.832
1587019727.893,79.102,35.156,42.969,77.148,44.922
1587019727.897,24.902,32.715,41.016,19.043,61.523
1587019727.901,12.695,30.273,39.062,0.488,22.461
1587019727.905,61.523,30.762,36.621,48.340,31.250
1587019727.908,79.590,32.227,36.133,79.590,91.797
1587019727.912,19.043,33.691,36.133,32.715,92.773
1587019727.916,-13.184,35.156,34.180,-8.789,29.785
1587019727.920,38.574,34.668,30.273,27.344,22.949
1587019727.924,83.496,35.156,31.250,72.754,28.320
1587019727.928,41.016,37.598,32.715,45.410,-9.277
1587019727.932,-11.230,38.086,32.715,0.488,-37.109
1587019727.936,17.090,35.156,34.180,25.391,56.152
1587019727.940,78.613,33.203,35.156,78.613,52.246
1587019727.944,67.871,37.598,35.645,67.383,31.738
1587019727.947,1.953,40.039,38.086,14.648,57.129
1587019727.951,1.465,37.598,37.109,12.207,5.371
1587019727.955,75.195,37.109,33.203,61.523,21.973
1587019727.959,82.031,38.574,34.668,72.266,45.410
1587019727.963,13.184,42.969,36.133,24.414,28.809
1587019727.967,-8.789,40.527,33.203,0.000,36.133
1587019727.971,44.434,34.180,28.809,38.574,39.551
1587019727.975,79.590,33.203,27.832,66.406,58.105
1587019727.979,26.367,35.156,31.738,26.367,62.500
1587019727.983,-8.789,37.598,38.574,-10.254,18.555
1587019727.987,40.039,34.668,36.133,21.973,15.625
1587019727.990,78.613,32.715,34.180,68.848,38.574
1587019727.994,43.457,36.133,36.621,46.875,25.391
1587019727.998,-8.301,39.062,35.645,-1.953,24.414
1587019728.002,12.695,34.668,32.715,13.672,90.820
1587019728.006,68.848,33.203,34.180,65.918,79.102
1587019728.010,51.758,35.645,37.109,60.059,27.832
1587019728.014,-7.324,33.203,38.574,2.441,46.387
1587019728.018,-9.766,28.809,37.598,-6.348,22.461
1587019728.022,47.363,26.855,35.645,44.922,1.465
1587019728.026,61.035,28.809,36.133,61.523,33.203
1587019728.030,-4.883,31.250,40.039,9.277,24.902
1587019728.033,-36.133,31.738,39.062,-20.020,-23.926
1587019728.037,22.949,29.297,34.180,20.020,29.297
1587019728.041,59.570,29.785,31.738,58.594,88.379
1587019728.045,8.301,29.785,30.762,19.043,62.988
1587019728.049,-35.645,30.762,33.203,-24.902,49.316
1587019728.053,13.672,31.738,31.250,3.418,64.453
1587019728.057,69.824,31.250,27.832,56.152,58.105
1587019728.061,41.504,33.691,33.691,44.434,69.824
1587019728.065,-14.160,33.691,36.621,-5.859,66.406
1587019728.069,5.859,31.250,37.109,4.883,37.598
1587019728.072,63.477,30.762,36.621,62.012,71.289
1587019728.076,60.547,32.227,37.598,70.801,95.215
1587019728.080,1.465,34.180,39.062,20.508,42.969
1587019728.084,-6.836,32.715,34.668,4.395,16.602
1587019728.088,52.246,32.715,33.691,56.152,39.551
1587019728.092,67.383,38.086,39.551,78.613,-5.859
1587019728.096,13.184,39.551,37.109,23.438,-81.543
1587019728.100,-16.113,37.109,34.668,-12.695,-63.965
1587019728.104,36.133,37.598,30.762,25.879,-21.973
1587019728.108,79.590,37.109,28.320,64.453,28.320
1587019728.112,38.086,37.598,31.738,34.668,56.641
1587019728.115,-18.555,37.109,31.738,-8.301,30.273
1587019728.119,17.578,34.668,33.203,19.531,10.742
1587019728.123,82.031,33.691,34.668,74.219,34.668
1587019728.127,55.176,33.203,34.668,59.570,41.504
1587019728.131,-12.207,35.156,38.086,4.883,35.156
1587019728.135,8.301,37.598,37.109,10.254,45.898
1587019728.139,71.777,33.691,32.715,64.453,3.418
1587019728.143,67.871,32.227,30.273,68.848,37.598
1587019728.147,9.766,37.109,31.738,18.066,48.828
1587019728.151,-4.883,37.598,35.156,3.906,23.438
1587019728.155,54.688,36.621,31.250,55.176,7.812
1587019728.158,77.637,36.133,29.785,76.660,9.766
1587019728.162,22.949,36.621,35.645,26.855,-3.906
1587019728.166,-14.160,37.109,35.645,-9.766,-12.207
1587019728.170,31.250,34.668,29.785,24.414,18.555
1587019728.174,77.148,33.203,31.250,65.918,31.738
1587019728.178,41.016,32.227,32.715,37.109,72.266
1587019728.182,-12.207,33.203,33.691,-9.277,53.711
1587019728.186,18.555,34.668,36.621,12.695,-12.207
1587019728.190,77.148,35.645,35.645,68.359,24.902
1587019728.194,54.199,33.691,36.133,58.594,-3.906
1587019728.197,-5.371,35.645,38.086,3.906,-29.297
1587019728.201,1.465,39.062,34.668,1.953,27.832
1587019728.205,66.406,35.645,29.297,54.688,43.945
1587019728.209,72.266,35.645,32.227,68.359,3.418
1587019728.213,7.324,39.062,37.598,17.090,24.414
1587019728.217,-7.324,37.598,36.621,-6.348,18.066
1587019728.221,53.711,33.691,37.598,37.109,-12.695
1587019728.225,76.660,35.156,40.527,69.824,16.602
1587019728.229,16.113,34.668,40.527,29.297,82.031
1587019728.233,-30.762,32.227,40.039,-17.090,81.543
1587019728.237,19.043,28.809,36.133,12.695,16.113
1587019728.240,77.637,30.273,35.645,66.406,39.062
1587019728.244,42.969,34.668,39.551,43.945,23.926
1587019728.248,-25.879,34.668,40.039,-4.395,16.602
1587019728.252,-3.906,32.715,37.109,10.254,26.855
1587019728.256,69.336,35.156,35.645,66.406,5.859
1587019728.260,55.664,40.527,35.645,65.918,49.805
1587019728.264,-9.766,38.086,36.133,9.766,45.410
1587019728.268,-2.930,35.645,34.668,0.977,24.414
1587019728.272,56.641,34.180,34.180,48.340,25.879
1587019728.276,73.242,30.762,35.156,63.965,23.926
1587019728.280,15.137,33.691,33.203,15.137,-4.883
1587019728.283,-12.207,36.133,32.227,-12.207,-33.691
1587019728.287,40.039,37.109,30.273,32.715,-8.789
1587019728.291,73.242,39.551,28.809,72.266,26.367
1587019728.295,26.367,36.133,26.367,30.273,50.293
1587019728.299,-16.113,34.180,25.391,-10.742,5.371
1587019728.303,25.391,35.645,27.832,23.926,41.016
1587019728.307,75.195,33.203,29.785,74.707,75.684
1587019728.311,45.410,30.273,31.738,52.246,39.062
1587019728.315,-6.836,33.691,31.250,-0.488,16.113
1587019728.319,11.719,31.250,28.809,6.836,10.742
1587019728.322,70.312,27.344,27.832,57.617,38.574
1587019728.326,61.035,29.785,32.227,61.523,60.547
1587019728.330,1.465,35.156,37.109,12.207,74.219
1587019728.334,-0.488,32.715,33.691,-1.465,50.781
1587019728.338,60.059,32.715,28.320,44.434,47.363
1587019728.342,74.219,36.133,29.785,65.918,43.457
1587019728.346,12.207,34.668,30.273,18.555,48.340
1587019728.350,-20.508,34.180,28.809,-17.578,52.246
1587019728.354,30.762,31.738,27.344,19.043,16.113
1587019728.358,72.266,29.297,30.762,62.500,24.414
1587019728.362,30.273,32.715,34.668,28.809,-17.578
1587019728.365,-15.625,33.691,34.668,-16.602,-5.859
1587019728.369,20.508,28.320,33.691,7.324,79.102
1587019728.373,76.172,27.832,32.227,58.105,54.688
1587019728.377,61.523,33.691,37.109,48.828,-2.441
1587019728.381,-2.930,34.668,41.016,-1.465,1.465
1587019728.385,9.277,34.668,34.180,3.906,22.461
1587019728.389,78.125,33.203,32.227,60.059,16.113
1587019728.393,78.613,34.668,34.668,67.871,-26.855
1587019728.397,19.531,37.598,35.645,18.066,34.180
1587019728.401,1.465,35.645,38.086,2.441,43.945
1587019728.405,59.082,33.691,34.668,50.781,24.414
1587019728.408,86.426,35.645,33.691,79.590,92.285
1587019728.412,25.879,40.527,38.574,30.273,98.145
1587019728.416,-9.277,40.527,34.668,-16.113,31.250
1587019728.420,32.227,36.133,29.297,12.695,27.832
1587019728.424,82.031,37.598,28.320,57.129,44.434
1587019728.428,50.781,42.480,31.250,28.320,11.719
1587019728.432,-5.371,41.016,35.645,-22.949,20.020
1587019728.436,21.484,36.133,34.668,-1.465,29.785
1587019728.440,71.289,32.715,29.297,56.641,-1.465
1587019728.444,52.246,34.668,32.715,56.641,24.414
1587019728.447,-12.695,35.156,39.062,5.371,61.523
1587019728.451,-11.230,34.668,34.180,-0.977,72.754
1587019728.455,59.570,36.133,33.203,53.711,51.758
1587019728.459,54.199,34.180,33.691,69.336,73.242
1587019728.463,-5.859,37.598,36.621,23.438,79.102
1587019728.467,-11.719,39.551,38.086,2.930,63.965
1587019728.471,44.434,36.621,33.691,44.922,58.105
1587019728.475,74.219,35.156,35.156,76.660,15.625
1587019728.479,23.438,34.668,38.574,41.504,15.625
1587019728.483,-10.742,33.203,37.598,4.395,3.906
1587019728.487,29.297,28.320,38.086,34.668,5.859
1587019728.490,76.660,28.320,39.062,82.031,15.625
1587019728.494,49.805,34.180,39.062,54.688,-23.438
1587019728.498,-6.348,34.668,40.039,-2.930,-58.105
1587019728.502,16.113,37.109,37.598,5.371,21.973
1587019728.506,76.172,36.621,33.691,53.711,58.105
1587019728.510,57.617,31.250,32.715,50.293,53.711
1587019728.514,-6.348,31.738,30.762,-5.371,47.363
1587019728.518,-1.465,33.203,29.297,-15.137,-7.324
1587019728.522,64.941,30.762,29.785,42.480,-12.207
1587019728.526,75.195,31.250,31.250,66.406,22.949
1587019728.530,15.137,38.086,36.621,18.066,68.359
1587019728.533,-3.906,38.574,35.156,-8.301,63.477
1587019728.537,51.758,33.691,29.785,35.645,27.344
1587019728.541,87.891,33.203,29.297,75.684,18.555
1587019728.545,36.133,37.598,35.156,43.457,65.918
1587019728.549,-7.812,35.645,34.180,-2.441,57.129
1587019728.553,34.668,32.715,28.320,21.973,75.195
1587019728.557,94.727,34.180,28.320,74.219,102.051
1587019728.561,64.453,33.203,29.297,52.734,50.293
1587019728.565,2.930,33.203,30.762,-0.488,39.062
1587019728.569,20.996,33.203,33.203,12.695,27.344
1587019728.572,80.566,32.715,34.180,69.336,31.250
1587019728.576,71.777,28.809,35.156,70.801,41.016
1587019728.580,9.766,28.320,40.039,16.602,16.113
1587019728.584,2.441,29.785,42.969,1.953,8.789
1587019728.588,55.176,26.855,40.527,50.293,54.199
1587019728.592,73.242,27.832,37.109,74.219,77.637
1587019728.596,25.391,31.738,38.086,29.297,34.668
1587019728.600,-2.930,35.645,38.086,-1.465,-25.879
1587019728.604,50.293,36.621,30.273,40.527,18.066
1587019728.608,87.891,33.691,25.879,83.496,97.168
1587019728.612,35.156,32.715,29.297,49.805,101.074
1587019728.615,-6.836,33.691,31.250,0.977,34.180
1587019728.619,29.297,35.645,29.785,20.996,19.531
1587019728.623,78.125,33.203,28.809,69.336,59.082
1587019728.627,50.781,32.227,30.762,53.223,56.152
1587019728.631,-9.766,34.180,39.062,1.465,42.969
1587019728.635,-0.488,29.297,37.109,-1.465,69.336
1587019728.639,55.664,24.902,31.250,51.758,49.805
1587019728.643,59.082,26.855,31.738,63.477,22.461
1587019728.647,11.719,32.715,33.203,12.695,21.484
1587019728.651,-5.371,34.668,32.227,-0.977,-16.602
1587019728.655,53.711,31.738,28.809,46.875,-23.438
1587019728.658,85.449,32.227,27.344,72.754,15.137
1587019728.662,29.785,34.180,27.832,26.855,-1.953
1587019728.666,-17.090,30.762,32.715,-13.184,-55.176
1587019728.670,26.855,32.227,36.621,20.020,-22.949
1587019728.674,78.613,28.809,36.133,64.941,8.789
1587019728.678,37.109,28.320,36.621,37.598,9.766
1587019728.682,-15.137,34.180,41.016,-4.883,-39.062
1587019728.686,17.090,27.344,37.109,17.090,-19.043
1587019728.690,61.523,23.926,33.691,71.777,58.105
1587019728.694,46.387,28.320,38.574,64.453,-4.883
1587019728.697,1.953,30.762,38.086,8.789,-72.266
1587019728.701,-6.348,28.809,35.156,8.301,-29.785
1587019728.705,66.406,27.344,35.645,62.988,27.344
1587019728.709,81.055,28.809,37.598,77.148,48.828
1587019728.713,10.742,28.809,38.574,20.996,7.324
1587019728.717,-7.812,29.297,38.574,-5.859,-17.090
1587019728.721,51.270,26.855,34.180,40.527,11.719
1587019728.725,78.125,26.367,30.762,73.242,31.738
1587019728.729,17.090,29.785,33.691,37.109,16.113
1587019728.733,-17.090,34.180,36.621,1.953,51.270
1587019728.737,35.156,34.180,29.297,27.344,74.707
1587019728.740,77.148,31.738,28.809,67.871,55.176
1587019728.744,41.992,34.180,36.621,48.828,58.594
1587019728.748,-14.648,33.203,38.086,-4.395,20.996
1587019728.752,2.930,29.297,37.109,1.465,-0.488
1587019728.756,65.430,26.367,35.645,55.664,30.762
1587019728.760,56.152,31.738,36.133,54.199,83.496
1587019728.764,-10.254,37.598,33.203,-3.418,128.418
1587019728.768,-11.230,39.062,32.227,-14.160,92.285
1587019728.772,49.316,37.598,28.320,31.250,65.430
1587019728.776,61.035,35.156,22.949,50.781,65.430
1587019728.780,2.930,38.574,26.367,7.324,30.762
1587019728.783,-23.926,38.086,27.344,-27.832,-5.371
1587019728.787,34.668,31.738,25.391,14.648,58.594
1587019728.791,66.406,29.297,30.762,60.059,100.586
1587019728.795,27.344,31.738,35.645,24.902,19.531
1587019728.799,-9.277,31.738,39.062,-20.508,-15.625
1587019728.803,29.297,28.809,37.598,10.254,9.766
1587019728.807,83.496,26.855,37.109,63.965,50.781
1587019728.811,45.898,32.715,36.621,47.363,107.422
1587019728.815,-15.137,34.668,36.621,-2.930,104.980
1587019728.819,6.836,31.738,37.598,6.348,20.508
1587019728.822,65.430,28.320,35.156,65.918,22.461
1587019728.826,64.941,32.227,36.133,75.195,52.246
1587019728.830,2.441,38.086,41.992,22.461,57.129
1587019728.834,-15.137,34.668,40.527,6.348,9.277
1587019728.838,50.293,30.762,36.133,54.688,4.395
1587019728.842,88.867,30.762,35.645,80.566,62.012
1587019728.846,32.227,32.227,36.621,37.109,93.750
1587019728.850,-14.160,36.621,38.086,3.418,41.016
1587019728.854,36.133,37.109,34.180,31.250,-0.977
1587019728.858,83.984,36.621,33.691,72.266,54.688
1587019728.862,41.992,37.598,41.992,45.898,39.551
1587019728.865,-12.207,35.645,43.945,-2.930,30.762
1587019728.869,10.254,32.715,47.363,13.184,70.801
1587019728.873,74.219,35.156,56.152,66.895,89.355
1587019728.877,66.406,40.527,43.457,55.664,56.152
1587019728.881,-6.348,37.598,44.434,-4.883,45.410
1587019728.885,-19.531,50.781,60.059,-6.348,29.297
1587019728.889,24.414,44.922,59.570,35.645,12.207
1587019728.893,17.090,30.273,45.898,18.555,7.324
1587019728.897,-58.105,36.621,47.852,-62.012,58.105
1587019728.901,-96.191,36.133,60.059,-100.586,1.465
1587019728.905,-50.293,37.598,64.453,-58.105,15.137
1587019728.908,-39.551,44.434,67.871,-44.922,72.266
1587019728.912,-123.535,42.480,65.918,-124.023,83.008
1587019728.916,-174.805,43.457,69.336,-172.852,52.246
1587019728.920,-137.207,45.898,73.730,-145.996,2.930
1587019728.924,-100.098,43.457,78.125,-113.281,63.965
1587019728.928,-147.949,44.922,76.660,-140.625,62.012
1587019728.932,-208.496,42.480,77.637,-195.801,9.277
1587019728.936,-174.805,45.410,75.684,-188.965,2.441
1587019728.940,-123.047,45.410,70.312,-141.602,32.715
1587019728.944,-146.973,42.480,79.590,-147.461,75.195
1587019728.947,-208.008,48.828,93.750,-206.055,48.828
1587019728.951,-216.797,53.711,80.566,-223.633,69.336
1587019728.955,-168.457,39.062,68.848,-186.523,52.246
1587019728.959,-166.504,36.133,78.613,-170.898,26.855
1587019728.963,-244.629,40.039,84.473,-227.051,67.871
1587019728.967,-263.672,42.969,87.891,-261.230,30.273
1587019728.971,-207.031,45.898,89.355,-210.938,68.359
1587019728.975,-163.574,46.387,86.426,-167.480,93.262
1587019728.979,-195.312,47.363,78.613,-190.430,27.832
1587019728.983,-221.680,45.898,74.707,-217.773,25.879
1587019728.987,-160.156,42.969,73.730,-167.480,-20.508
1587019728.990,-86.426,41.992,67.871,-86.426,22.949
1587019728.994,-91.797,41.016,62.500,-91.309,51.758
1587019728.998,-129.395,36.133,61.035,-126.465,-12.207
1587019729.002,-86.426,28.320,59.570,-88.379,-15.137
1587019729.006,-10.254,23.438,54.688,-16.602,29.785
1587019729.010,9.277,23.438,53.711,9.766,57.617
1587019729.014,-24.902,19.531,50.293,-20.020,46.387
1587019729.018,-9.277,20.996,42.480,-6.348,25.879
1587019729.022,80.566,18.555,37.598,69.336,43.457
1587019729.026,115.723,10.254,30.273,98.633,14.160
1587019729.030,63.477,19.043,22.949,59.570,1.953
1587019729.033,44.434,24.414,19.531,41.992,21.484
1587019729.037,114.258,21.973,15.625,99.609,20.020
1587019729.041,167.969,24.902,10.254,153.320,6.836
1587019729.045,127.930,25.879,6.348,124.512,14.160
1587019729.049,86.426,23.438,6.348,86.426,-27.344
1587019729.053,129.395,23.438,9.766,121.094,-11.719
1587019729.057,187.012,22.461,5.371,179.199,71.289
1587019729.061,163.574,20.508,1.953,162.109,60.059
1587019729.065,113.770,24.414,8.789,114.258,31.250
1587019729.069,125.977,24.414,5.371,120.605,41.992
1587019729.072,175.781,23.926,1.465,175.781,69.336
1587019729.076,182.129,21.973,2.930,182.129,-32.715
1587019729.080,125.488,23.438,5.371,123.047,-48.828
1587019729.084,116.211,28.809,4.883,110.352,7.324
1587019729.088,174.805,25.391,2.930,156.738,24.414
1587019729.092,191.406,23.438,4.395,178.711,29.297
1587019729.096,133.301,28.320,9.277,136.719,30.762
1587019729.100,98.633,30.273,11.230,104.492,27.344
1587019729.104,142.090,29.785,7.812,142.090,41.016
1587019729.108,186.035,32.715,7.812,181.152,98.633
1587019729.112,143.555,32.227,13.184,147.461,87.402
1587019729.115,93.262,31.250,18.555,95.215,39.062
1587019729.119,116.211,30.762,21.484,108.398,14.160
